Datacleaned,,,,,,
,Title,Abstract,source&dates,source,dates,Url
752,警方回应女大学生遭威胁散发裸照自杀：刑侦已介入,福州市长乐区公安局官方微博11月17日消息，网曝“女大学生遭威胁自杀”一案，目前长乐区公安局刑侦大队已介入调查，公安机关将查清事实，依法处理。,新浪网    2019-11-18,新浪网,2019-11-18,https://www.ringdata.com/news/detail?id=2019111859189d3779bdbed7f7e6b795c323b62e
755,研究发现美国亚裔大学生自杀念头高 社会援助不足,中国侨网8月13日电 据美国《世界日报》报道，自杀是15至25岁年轻人的第三大死因，虽然2011年一项针对大学生自杀的研究发现，亚裔大学生自杀死亡率不比白人学生高，但今年一项调查显示，亚裔生在各族,中国侨网    2014-08-13,中国侨网,2014-08-13,https://www.ringdata.com/news/detail?id=201408136618ad60cc6f192fd491cbdc0a384fdf
756,美大学生自杀同学被控侵犯隐私 华裔女生出庭作证,推荐阅读更多 巴基斯坦首次获得奥斯卡奖 北约总部安检：手机都不放过 叙利亚新宪法，是锅夹生饭 欧美军火“旺势”不减（国际视点） 中新网2月29日电 据美国《侨报》报道，美国罗格斯大学学生自杀引发的侵犯,人民网    2012-02-29,人民网,2012-02-29,https://www.ringdata.com/news/detail?id=20120229bb215ecdc51d56daf0e241f813342e98
757,兰州一大学生当街凶杀两人后自杀 疑因情感引纠纷,,人民网    2014-09-27,人民网,2014-09-27,https://www.ringdata.com/news/detail?id=201409277785c4e2e082fe81624c7edd76cbe7b4
758,刚毕业大学生身背20万债欲自杀 网友苦劝2天挽回,在互联网这个虚拟的世界里，很多人都是戴着面具进行交流，这里汇聚了太多的负面情绪，微信漂流瓶就是如此，你会相信漂流瓶里说的话吗？11月29日，一个南方女孩儿闲来无事随手点开一个漂流瓶，捞起的却是来自吉林,浦东网    2017-12-03,浦东网,2017-12-03,https://www.ringdata.com/news/detail?id=201712032d539ab526cdc876e2a0096e28a30347
759,高校网络借贷乱象丛生 大学生背负百万债务欲自杀,,央广网    2016-10-26,央广网,2016-10-26,https://www.ringdata.com/news/detail?id=20161026efe589e18eb2119fc76eb1393f151fec
760,天津女大学生宿舍内烧炭自杀 疑因查出乙肝被孤立,有人在吴昕怡单间宿舍里发现她的遗书。 　　吴昕怡女，福建福鼎人，天津师范大学初等教育学院大一学生，2015年4月10日，她在学校单间宿舍烧炭自杀。在学校的一次义务献血之后，2014年12月6日，她被查,海口网    2015-04-30,海口网,2015-04-30,https://www.ringdata.com/news/detail?id=20150430a785ca4f4c15d227d716601da8a5d272
761,裸贷魔爪伸向女大学生　逾期未还被敲诈多人被逼自杀,“裸贷”魔爪已伸向女大学生!逾期未还被敲诈，多人被逼自杀… 说起大学校园里的学生贷款，相信是令很多家长头疼的一个问题。 孩子出门在外，给钱多了，家长担心孩子荒废了学业，严格控制孩子的花销。 而家长最担,海广网    2018-01-20,海广网,2018-01-20,https://www.ringdata.com/news/detail?id=20180120e3a1de516f3a79adff890f3d9f22331f
762,大学生无力偿还高额借贷自杀 校园贷莫要变成校园害,不久前，广西南宁某高校的一名大二学生小陆突然自杀，所有认识他的人都感到十分震惊，因为在大家眼中，小陆为人活泼、交际广泛、还会做小生意，这样一个阳光男孩怎么会走上不归路的呢？随着记者调查的深入，大学,中国新闻网    2016-12-02,中国新闻网,2016-12-02,https://www.ringdata.com/news/detail?id=201612021f5e7f219ce61fe360c691d3d76152d7
763,大学生反锁家门开煤气自杀 民警三分钟赶到成功解救,本网讯 记者 张妙娟 儿子与母亲发生争吵，一气之下竟打开煤气罐，还将自己反锁在屋内。母亲赶紧报警求助，民警争分夺秒成功救出这位冲动的儿子。     2月5日下午5时许，一女子报警时焦急地说，她儿,浙江在线网    2017-02-06,浙江在线网,2017-02-06,https://www.ringdata.com/news/detail?id=2017020683eb512e182a37de7e94699cec1b0767
764,省教育厅安全管理处负责人:本月没有10名大学生自杀,东北网5月27日电 “哈尔滨市短短20天内发生39起自杀案件，其中大学生至少可达10人。”的消息在社会引起了强烈的反响，市民纷纷质疑：“哈尔滨怎么会有那么多自杀的人，不到一个月就10名大学生自杀,东北网    2007-05-27,东北网,2007-05-27,https://www.ringdata.com/news/detail?id=20070527112c9cd0aba1d6014fdbc0bf52ff7cb6
765,大学生无力偿还60万网贷自杀 28名受牵连同学被免责,记者韩景玮通讯员卜奕涵 核心提示|网贷辐射校园，由此引发的极端事件备受社会关注。8月24日，银监会明确提出用“停、移、整、教、引”五字方针，整改校园贷问题。今年3月9日，郑州一21岁大学生，因无力,随州|楚北网    2016-08-26,随州|楚北网,2016-08-26,https://www.ringdata.com/news/detail?id=201608260a9d7f19b0c2b8a84a9dd7ffa6b260a2
766,裸贷魔爪伸向女大学生 逾期未还被敲诈多人被逼自杀,“裸贷”魔爪已伸向女大学生！逾期未还被敲诈，多人被逼自杀… 　　说起大学校园里的学生贷款，相信是令很多家长头疼的一个问题。 　　孩子出门在外，给钱多了，家长担心孩子荒废了学业，严格控制孩子的花,中国新闻网    2018-01-20,中国新闻网,2018-01-20,https://www.ringdata.com/news/detail?id=20180120f14780ef79c33bf1d8fc2cd4e08cc8b6
767,大学生自杀神秘获救 一群科学家用机器人救了百余人,“对不起，我走了，抗击抑郁这么多年，我失败了，终于不这么累了，不用再当一个演员了！” 　　一个深受抑郁症折磨的小伙子留下了这封遗书，寻求生命不能承受之重的“解脱”。眼看一个年轻的生命就要在一个普通,新浪网    2019-02-23,新浪网,2019-02-23,https://www.ringdata.com/news/detail?id=20190223b686448e9d55cb4e241c9c546759c184
768,坠亡女大学生家属拒接受自杀论：孩子说有人要逼死她,新京报讯 (记者赵凯迪)12月18日凌晨，山东广播电视大学高新校区学生李某娜裸身坠亡，警方22日发布通报称排除他杀。昨日，李某娜的父亲在接受新京报记者采访时表示，不能接受“自杀”的说法。并称李某,中国新闻网    2016-12-24,中国新闻网,2016-12-24,https://www.ringdata.com/news/detail?id=20161224a43af1c3b733923882174807eef8f1e4
771,坠亡女大学生家属拒接受自杀论:孩子说有人要逼死她,12月18日凌晨，山东广播电视大学高新校区学生李某娜裸身坠亡，警方22日发布通报称排除他杀。昨日，李某娜的父亲在接受新京报记者采访时表示，不能接受“自杀”的说法。并称李某娜死前往家里打电话称有人要,海口网    2016-12-24,海口网,2016-12-24,https://www.ringdata.com/news/detail?id=20161224231455cdb59979787d99a66f4fbb763f
772,美一大学生背4枚炸弹欲引爆校园 计划挫败自杀身亡,,人民网    2013-03-19,人民网,2013-03-19,https://www.ringdata.com/news/detail?id=20130319ef6a021cf768e582751ef1e4754b0e5e
773,媒体:女大学生“负债”自杀 校园贷平台该当何责 - 国内新闻,女大学生在网贷方的疯狂催债下，选择了死亡。校园贷悲剧背后，是校园贷平台经营无序及监管乏力。 　　据澎湃新闻报道，网贷曝光后，“57万欠款”、“裸贷女生”等字眼深深地烙印在不满20岁的女生雪琪（,中青在线网    2017-04-17,中青在线网,2017-04-17,https://www.ringdata.com/news/detail?id=20170417b7d3ec04a3b2eea0756f466a809a3a61
774,长沙一旅馆内2男子烧炭自杀 其中一人是在校大学生,“吓得我现在都没缓过神来，他们可能是烧炭自杀的。”发现死者的旅馆工作人员说。昨日下午3时许，长沙高桥大市场13区11栋的一家旅馆，2名男子被发现死在房中。民警发现，房内有烧炭痕迹，其中一名死者是在,中国新闻网    2013-09-10,中国新闻网,2013-09-10,https://www.ringdata.com/news/detail?id=20130910e78e05bfe1e2d46ac0c2747b00eba89d
776,山西女大学生去驾校途中被害 一犯罪嫌疑人畏罪自杀,,人民网    2015-09-18,人民网,2015-09-18,https://www.ringdata.com/news/detail?id=201509188e75cb08e9ac1b61a227c56126a39d17
777,网友拍案：女大学生13刀自杀?贪官夫妇为何双双闹法庭?,,人民网    2012-06-20,人民网,2012-06-20,https://www.ringdata.com/news/detail?id=201206200a2ef65fb5f8c15e825b7c3bb580bde0
779,大学生疑因网贷压力异地自杀有平台悄悄免除其债务,大学生疑因网贷压力异地自杀 有平台悄悄免除其债务 2018-06-07 16:33      来源：搜狐网      作者：     分享 　　西安大学生小森(化名)赴河北找工作，却在当地服毒自杀，原,东北新闻网    2018-06-07,东北新闻网,2018-06-07,https://www.ringdata.com/news/detail?id=2018060793aad3663205a1b199c812f30aff08b7
782,裸贷魔爪伸向女大学生逾期未还被敲诈多人被逼自杀,“裸贷”魔爪已伸向女大学生！逾期未还被敲诈，多人被逼自杀… 　　说起大学校园里的学生贷款，相信是令很多家长头疼的一个问题。 　　孩子出门在外，给钱多了，家长担心孩子荒废了学业，严格控制孩子的花销。,多彩贵州网    2018-01-20,多彩贵州网,2018-01-20,https://www.ringdata.com/news/detail?id=20180120aa4cf96a4e04c8322098a18faa5f558b
783,南昌一20岁女大学生跳楼自杀 疑似见网友后情绪失控,走访调查中，附近居民没人认识坠楼女子。家属到达派出所后失声痛哭，称该女子是一名在校大学生，年仅20岁，3天前与家人失联，疑似出来见网友，怀疑期间与网友发生关系后，因情绪失控而自杀。 南昌新闻网讯 昨日,江西网络广播电视台网    2017-04-19,江西网络广播电视台网,2017-04-19,https://www.ringdata.com/news/detail?id=201704199a24d710ff01f271c99990f2a86b2ee2
786,大学生无力偿还高额借贷自杀校园贷莫要变成校园害,不久前，广西南宁某高校的一名大二学生小陆突然自杀，所有认识他的人都感到十分震惊，因为在大家眼中，小陆为人活泼、交际广泛、还会做小生意，这样一个阳光男孩怎么会走上不归路的呢？随着记者调查的深入，大学,东北新闻网    2016-12-03,东北新闻网,2016-12-03,https://www.ringdata.com/news/detail?id=201612032263d4235aba6d896ae5b741b8c792f5
787,女大学生被骗光学费后跳海自杀 广东警方成立专案组,女大学生蔡某妍（图据网络） 据广东省揭阳市公安局官方微博警情通报，8月30日20时30分许，居住在惠来县隆江镇的居民张某某到惠来县隆江派出所报称：其女儿蔡某妍从本月28日至今失联，要求协助寻找。,黑龙江新闻网    2016-09-02,黑龙江新闻网,2016-09-02,https://www.ringdata.com/news/detail?id=20160902f30831a9e1c4a4a4095a664157b985fe
790,大学生疑因网贷压力异地自杀 有平台悄悄免除其债务,【导读】 5日下午，华商报记者联系到了小森的父亲李先生，他表示目前，一家人仍在悲伤之中，但就小森在数十平台借款的事情，他们已与小森的学校及公安长安分局滦镇派出所进行了沟通，并获得了足够的重视。 西安大,盐城新闻网    2018-06-06,盐城新闻网,2018-06-06,https://www.ringdata.com/news/detail?id=201806060ca98d37d133110e55b7e484509690c5
791,20岁女大学生宿舍上吊自杀 疑跟考研和学习压力有关,新淮安网(www.xhuaian.com)12月19日讯：近日，山东中医药大学长清校区的一名女大学生在学校的宿舍内上吊自杀的事情引发社会广泛关注，据了解，这名自杀的女大学生是一名大三学生，今年只有,新淮安网    2016-12-19,新淮安网,2016-12-19,https://www.ringdata.com/news/detail?id=20161219ca9d081b4c61e59a4e97d110a4e67782
792,大学生求职受挫欲自杀 民警将其救下彻夜陪伴解心结,,人民网    2014-12-22,人民网,2014-12-22,https://www.ringdata.com/news/detail?id=20141222750596ea4787a2bf246c28bf4bc3714a
794,列车进站女大学生跳轨自杀 客运员反应迅速将其救回,央广网莆田5月12日消息 据中国之声《新闻晚高峰》报道，5月10日下午16时，福建莆田市仙游站D6529次列车快进站时，一女大学生突然起身奔跑，想跳下站台卧轨自杀。千钧一发之际，值班客运员翁建忠扑出去,海外网    2017-05-12,海外网,2017-05-12,https://www.ringdata.com/news/detail?id=201705129efd50cb7c614096bfd09e1235d99089
795,女大学生烧炭自杀 催泪遗书:谁在歧视乙肝病毒携带者,,人民网    2015-09-24,人民网,2015-09-24,https://www.ringdata.com/news/detail?id=20150924890305e2ad8241b51711b2b5825ad175
796,福建警方回应女大学生遭威胁发裸照自杀：刑侦已介入,11月17日，福州市长乐区公安局官方微博发布消息，网曝“女大学生遭威胁自杀”一案，目前长乐区公安局刑侦大队已介入调查，公安机关将查清事实，依法处理。 　　【新闻多一点】 　　福州外语外贸学院回,中国宁波网    2019-11-18,中国宁波网,2019-11-18,https://www.ringdata.com/news/detail?id=20191118a53594cfd2e034d5fbda641647cf1f4a
